Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain
Cc1ccc(\C=C2\SC(=S)N(C2=O)c2ccc(cc2)S(=O)(=O)Nc2nccs2)cc1	Tumor necrosis factor	17770.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1c(\C=C\c2cc[n+](C)cc2)c2cc(C)ccc2n1C	Tumor necrosis factor	17967.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1	Tumor necrosis factor	18000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCCn1c2nsnc2c(=O)n(CCCC(=O)OCC)c1=O	Tumor necrosis factor	18000	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
O=S(=O)(N1CCN(Cc2ccccc2)CC1)c1cnc2ccc(nn12)-c1cccnc1	Tumor necrosis factor	18000	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
C\C=C\Cn1c(SCCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12	Tumor necrosis factor	18200	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1cc(C(=O)COc2cccnc2[N+]([O-])=O)c(C)n1Cc1ccco1	Tumor necrosis factor	18232	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccccc1-c1nc(C#N)c(o1)N1CCN(CC1)c1cccc(Cl)c1	Tumor necrosis factor	18541	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
[O-][N+](=O)c1ccc(o1)C(=O)Nc1nc2c(Cl)cccc2s1	Tumor necrosis factor	18569	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
C\C=C\Cn1c(SCCCc2ccccc2)nc2n(C)c(=O)[nH]c(=O)c12	Tumor necrosis factor	18600	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(C)N1C(=O)N(Cc2ccco2)C(=O)\C(=C/C=C/c2ccco2)C1=O	Tumor necrosis factor	18801	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1cc(SCC(=O)OCC(=O)C(C#N)c2nc3ccccc3[nH]2)c(C)cc1Br	Tumor necrosis factor	18916	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1cccc(OCc2cc(no2)C(=O)NCc2cnc3ccccn23)c1	Tumor necrosis factor	18944.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCOC(=O)CCCn1c(=O)n(C2CCOC2)c2nccnc2c1=O	Tumor necrosis factor	19000	ChEMBL	"2AZ5,3ALQ,3IT8,3L9J,4G3Y,4TWT,5M2I,5M2J,5M2M,5MU8,5WUX,5YOY,6OOY,6OOZ,6X81,6X82,6X83,6X85,6X86,7JRA"
CCOc1ccc(NC(=O)c2ccccc2NS(=O)(=O)c2ccc(F)cc2)c(c1)[N+]([O-])=O	Tumor necrosis factor	19007	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CN1C(=O)C(=NNC(=S)Nc2ccccc2F)c2cc(ccc12)S(=O)(=O)N1CCOCC1 |w:5.5|	Tumor necrosis factor	19093.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
[O-][N+](=O)c1ccc(\C=N\NC(=O)C2COc3ccccc3O2)s1	Tumor necrosis factor	19140.5	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Oc1c(Br)cc(Br)cc1C=NNC(=O)CNC(=O)c1cccc(Br)c1 |w:10.11|	Tumor necrosis factor	19438	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1oc(nc1CSc1nc2CCCCc2c(=O)[nH]1)-c1ccccc1Cl	Tumor necrosis factor	19529	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CSc1ccc(NC(=O)c2ccc(CN3CCCCC3)cc2)cc1	Tumor necrosis factor	19600	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
[O-][N+](=O)c1ccc(o1)C(=O)Nc1nc2c(F)cc(F)cc2s1	Tumor necrosis factor	19700	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCOC(=O)C1CCN(CC1)S(=O)(=O)c1ccc2SC(C)CN(C(C)=O)c2c1	Tumor necrosis factor	19720	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(=O)NC(c1cccc(c1)[N+]([O-])=O)c1ccc2cccnc2c1O	Tumor necrosis factor	19764	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC(=O)Nc1nc2ccccc2n1Cc1ccccc1Cl	Tumor necrosis factor	19900	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(cc1)-c1cc(N)n(n1)S(=O)(=O)c1ccc(F)c(C)c1	Tumor necrosis factor	19900	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1cc(ccc1-c1ccc(\C=N\NC(=O)c2ccccc2O)o1)[N+]([O-])=O	Tumor necrosis factor	19905	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1cccc(c1)C(=O)Nc1sc2CCCCc2c1C(O)=O	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
"CCS(=O)(=O)C1=NN2C(S1)=NC(=O)C(=Cc1ccc(OCCOc3cccc(OC)c3)c(OC)c1)C2=N |w:14.15,c:10,t:5|"	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCCCCOc1ccc(\C=C\c2c([N+]([O-])=O)c(=O)n(C)c(=O)n2C)cc1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1cccc(C=NNC(=O)c2c(C)nc3ccc(Cl)cn23)c1O |w:8.8|	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1[nH]n(-c2ccccc2)c(=O)c1C=NNC(=O)c1cccc(F)c1 |w:14.16|	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Oc1ccc(N=Nc2ccccc2C(F)(F)F)c2cccnc12 |w:6.6|	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(NC(C)=O)cc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
OC(=O)c1c(NC(=O)\C=C\c2cccs2)sc2CCCCc12	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
"CCOc1ccccc1-n1c(SCC(=O)Nc2ccccc2C(O)=O)nc2ccccc2c1=O |(4.41,-2.55,;5.75,-1.78,;7.08,-2.55,;7.08,-4.09,;5.75,-4.86,;5.75,-6.4,;7.08,-7.17,;8.41,-6.4,;8.41,-4.86,;9.75,-4.09,;9.75,-2.55,;8.41,-1.78,;8.41,-.24,;7.08,.53,;5.75,-.24,;7.08,2.07,;5.75,2.84,;4.41,2.07,;3.08,2.84,;3.08,4.38,;4.41,5.15,;5.75,4.38,;7.08,5.15,;7.08,6.69,;8.41,4.38,;11.08,-1.78,;12.42,-2.55,;13.79,-1.73,;15.19,-2.52,;15.19,-4.12,;13.79,-4.91,;12.42,-4.09,;11.08,-4.86,;11.08,-6.4,)|"	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CC1CCc2c(C1)sc(NC(=O)c1cccs1)c2C(O)=O	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
On1c(nc2ccc(Br)cc2c1=O)-c1ccc(Cl)cc1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1cc(cc(OC)c1OC)C(=O)Nc1sc2CC(C)CCc2c1C(O)=O	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
[O-][N+](=O)c1ccc(o1)C(=O)Nc1nc2c(F)cc(F)cc2s1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Oc1c(Br)cc(Br)cc1CN=Nc1ccc(Cl)nn1 |w:10.10|	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(C)cc1NC(=O)c1sc2ncnc(N3CCN(CC3)c3ccccn3)c2c1C	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccccc1N1CCN(CC1)C(=O)C1CCCN(C1)S(=O)(=O)c1ccc2n(C)c(=O)oc2c1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1cccc(N2CCN(CC2)C(=O)CCCCCn2c(=S)[nH]c3ccc(cc3c2=O)N2CCOCC2)c1C	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
OC(=O)c1cc(Br)ccc1NC(=O)CSc1nc2ccccc2c(=O)n1Cc1ccccc1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
"CCOc1cc(C=C2C(=O)N=C3SC(=NN3C2=N)S(C)(=O)=O)ccc1OCCOc1cccc(OC)c1 |w:6.5,c:13,t:10|"	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CN(Cc1ccc(F)cc1)S(=O)(=O)c1nnc(NC(=O)c2ccccc2)s1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Clc1ccc2Oc3ncccc3C(=O)N(CC(=O)NCCCc3ccccc3)c2c1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1nc(Nc2cnc(\C=C\c3cc(ccc3C)C(=O)Nc3cccc(c3)C(F)(F)F)cn2)cc(n1)N1CCNCC1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(\C=C\c4cnc(Nc5cc(nc(C)n5)N5CCNCC5)cn4)c3)cc2C(F)(F)F)CC1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCOC(=O)c1sc(nc1C)N1C(C(C(=O)c2ccco2)C(=O)C1=O)c1cccc(c1)[N+]([O-])=O	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1cc(ccc1NC(=O)COc1ccccc1Cl)C(=O)Nc1ccccc1C(O)=O	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(NS(=O)(=O)c2ccc3oc(SC(C)C(N)=O)nc3c2)cc1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(cc1)-c1cc(=O)oc2cc(OCC(=O)Nc3ccc(CCO)cc3)ccc12	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COCCN(Cc1ccccc1)C(=O)c1cc(nc2ccccc12)-c1ccc(OC)c(OC)c1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Clc1ccc(cc1)C(=O)NN=Cc1ccccn1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
O=C(C1C(N(C(=O)C1=O)c1nccs1)c1ccccc1)c1ccc2OCCOc2c1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1ccc2N(CCCc2c1)S(=O)(=O)c1cccc(c1)C(=O)Nc1ccccc1C(O)=O	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(cc1Br)C(=O)NC(=S)N(C)C1CCCCC1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
NC(=O)c1c(NC(=O)C(=O)N2CCOCC2)sc2CCCCc12	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1nc2cc(NC(=O)c3ccc(s3)[N+]([O-])=O)ccc2s1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(C)cc1NC(=O)CSc1ccc(nn1)-c1ccco1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
COc1ccc(cc1)-c1cc(=O)oc2cc(OCC(=O)Nc3ccc(CCO)cc3)ccc12	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Cc1cccc(Nc2nc(N)nc(CCl)n2)c1	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
Nc1cc(NC(=O)c2ccc3ccccc3c2O)ccc1Cl	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
OC(=O)c1c(NC(=O)c2ccccc2Cl)sc2CCCCc12	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
CCc1cc(no1)C(=O)NC1CCCc2c1cnn2-c1ccc(F)cc1F	Tumor necrosis factor	20000	PubChem	"5MU8,9OK6,9OJY,9OJS,9OJO,6X86,6X85,6X83,6X82,6X81,5YOY,7JRA,8Z8M,6OOZ,6OOY,5WUX,5M2M,5M2J,5M2I,4TWT,4G3Y,3IT8,3ALQ,3L9J,2AZ5,7ASY,7QLF"
