Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain 1
Cc1cc(ccn1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	251	US Patent	5YZ0
NC(=O)C1CCCN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	251	US Patent	5YZ0
Cc1cc(ccn1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	251	US Patent	5YZ0
NC(=O)C1CCCN(C1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	251	US Patent	5YZ0
COC(=O)[C@@H]1CCCN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	253	US Patent	5YZ0
COC(=O)[C@@H]1CCCN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	253	US Patent	5YZ0
COc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=[S@](C)(=O)C1CC1	ATR Interacting Protein	258	US Patent	5YZ0
CCOc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	258	US Patent	5YZ0
COc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=[S@](C)(=O)C1CC1	ATR Interacting Protein	258	US Patent	5YZ0
CCOc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	258	US Patent	5YZ0
COc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=[S@](C)(=O)C1CC1	ATR Interacting Protein	258	US Patent	5YZ0
CS(C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1CF	ATR Interacting Protein	259	US Patent	5YZ0
CS(C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1CF	ATR Interacting Protein	259	US Patent	5YZ0
CS(C)(=O)=Nc1cc(nc(n1)-c1ccnc2[nH]ccc12)N1CCOC[C@H]1CF	ATR Interacting Protein	259	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C1CCCO1	ATR Interacting Protein	262	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C1CCCO1	ATR Interacting Protein	262	US Patent	5YZ0
COc1cc(N2Cc3c(C[C@H]2C)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	269	US Patent	5YZ0
COc1cc(N2Cc3c(C[C@H]2C)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	269	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(nc2[nH]ccc12)C1CC1	ATR Interacting Protein	270	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(nc2[nH]ccc12)C1CC1	ATR Interacting Protein	270	US Patent	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc(C4=CCCCC4)n3c2c1	ATR Interacting Protein	270	ChEMBL	5YZ0
CS(C)(=O)=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	276	US Patent	5YZ0
CS(C)(=O)=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	276	US Patent	5YZ0
CCOc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	277	US Patent	5YZ0
CCOc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	277	US Patent	5YZ0
CCOc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	277	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3C[C@@H]4CC[C@H](C3)[C@@H]4NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	279	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3C[C@@H]4CC[C@H](C3)[C@@H]4NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	279	US Patent	5YZ0
C1CN(CCO1)c1cc(N2CCCCCC2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	279	US Patent	5YZ0
C1CN(CCO1)c1cc(N2CCCCCC2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	279	US Patent	5YZ0
CCC1(O)CCN(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	282	US Patent	5YZ0
CCC1(O)CCN(CC1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	282	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC4CCC(C3)C4NS(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	283	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC4CCC(C3)C4NS(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	283	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-c1cc(N)nc(Cl)c1	ATR Interacting Protein	284	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2CC2)nc(n1)-c1cc(N)nc(Cl)c1	ATR Interacting Protein	284	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@@](C)(=O)C2CC2)nc(n1)-c1cc(N)nc(Cl)c1	ATR Interacting Protein	284	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CN(C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	287	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CN(C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	287	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(OCCCNC(=O)OC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	288	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(OCCCNC(=O)OC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	288	US Patent	5YZ0
CS(=N)(=O)c1cccc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
CC(C)(O)COc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
O=S(=O)(c1ccccc1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
O=S1(CCOCC1)=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
CS(=N)(=O)c1cccc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
CC(C)(O)COc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
O=S(=O)(c1ccccc1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
O=S1(CCOCC1)=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	293	US Patent	5YZ0
COc1ncccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	295	US Patent	5YZ0
COc1ncccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	295	US Patent	5YZ0
O=C(N1CCCCC1)c1cccc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	296	US Patent	5YZ0
O=C(N1CCCCC1)c1cccc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	296	US Patent	5YZ0
Nc1ncccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	299	US Patent	5YZ0
Nc1ncccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	299	US Patent	5YZ0
CSc1cncc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	300	US Patent	5YZ0
CSc1cncc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	300	US Patent	5YZ0
CC(C)S(=O)(=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOC[C@H]1C)c1ccc(Br)cc1	ATR Interacting Protein	304	US Patent	5YZ0
CC(C)S(=O)(=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOC[C@H]1C)c1ccc(Br)cc1	ATR Interacting Protein	304	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	306	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	306	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(=O)C2COC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	306	US Patent	5YZ0
COc1cc(ccn1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	307	US Patent	5YZ0
COc1cc(ccn1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	307	US Patent	5YZ0
COc1cc(ccn1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=S(C)(C)=O	ATR Interacting Protein	307	US Patent	5YZ0
CC(C)(C)n1cc(cn1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	309	US Patent	5YZ0
CC(C)(C)n1cc(cn1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	309	US Patent	5YZ0
CCOc1cc(N2Cc3c(C[C@@H]2CF)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	311	US Patent	5YZ0
CCOc1cc(N2Cc3c(C[C@@H]2CF)ncnc3C2CCN(CC2)S(C)(=O)=O)c2cc[nH]c2n1	ATR Interacting Protein	311	US Patent	5YZ0
Cn1nc2cnc3ccc(cc3c2c1C1CCOCC1)-c1cncc(c1)C(F)F	ATR Interacting Protein	314	ChEMBL	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(OCC(F)(F)F)cc12	ATR Interacting Protein	316	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(OCC(F)(F)F)cc12	ATR Interacting Protein	316	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(OCC(F)(F)F)cc12	ATR Interacting Protein	316	US Patent	5YZ0
O=C1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	317	US Patent	5YZ0
O=C1CCCN1c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	317	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC(O)C3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	320	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC(O)C3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	320	US Patent	5YZ0
Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	320	US Patent	5YZ0
Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	320	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(OCC(F)(F)F)nc2[nH]ccc12	ATR Interacting Protein	321	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(OCC(F)(F)F)nc2[nH]ccc12	ATR Interacting Protein	321	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(OCCNC(=O)OC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	324	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(OCCNC(=O)OC(C)(C)C)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	324	US Patent	5YZ0
COc1cccc(c1OC)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	325	US Patent	5YZ0
COc1cccc(c1OC)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	325	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1c(C)nc2cccc(F)c12	ATR Interacting Protein	326	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1c(C)nc2cccc(F)c12	ATR Interacting Protein	326	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1c(C)nc2cccc(F)c12	ATR Interacting Protein	326	US Patent	5YZ0
COc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	327	US Patent	5YZ0
COc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	327	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2ccc3cc[nH]c3c2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	328	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2ccc3cc[nH]c3c2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	328	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@@H]3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	329	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)C(C)(C)O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	329	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC[C@@H](C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	329	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3C[C@@H]4CC[C@H](C3)N4S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	329	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)C(C)(C)O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	329	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CC[C@@H](C3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	329	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1ccnc1Cl	ATR Interacting Protein	334	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1ccnc1Cl	ATR Interacting Protein	334	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1ccnc1Cl	ATR Interacting Protein	334	US Patent	5YZ0
CS(C)(=O)=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	335	US Patent	5YZ0
CS(C)(=O)=Nc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	335	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(nc2[nH]ccc12)C#N	ATR Interacting Protein	336	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(nc2[nH]ccc12)C#N	ATR Interacting Protein	336	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccc[nH]1)N1CCOCC1	ATR Interacting Protein	339	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccc[nH]1)N1CCOCC1	ATR Interacting Protein	339	US Patent	5YZ0
CN(C)C(=O)c1cccc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	345	US Patent	5YZ0
CN(C)C(=O)c1cccc(c1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	345	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1ccnc1	ATR Interacting Protein	353	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1ccnc1	ATR Interacting Protein	353	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1ccnc1	ATR Interacting Protein	353	US Patent	5YZ0
N#Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	357	US Patent	5YZ0
COc1ncc(Cl)cc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	357	US Patent	5YZ0
N#Cc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1	ATR Interacting Protein	357	US Patent	5YZ0
COc1ncc(Cl)cc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	357	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCCC(C3)C#N)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	364	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCCC(C3)C#N)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	364	US Patent	5YZ0
CCOc1ncc(cc1Cl)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	364	US Patent	5YZ0
CCOc1ncc(cc1Cl)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	364	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccccc2NC(C)=O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	365	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccccc2NC(C)=O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	365	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(c1)-c1ccnc(N)c1	ATR Interacting Protein	372	US Patent	5YZ0
Cc1cc(cc(C)c1C)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	376	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2ccc(cc2)-c2ccccc2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	376	US Patent	5YZ0
Cc1cc(cc(C)c1O)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	376	US Patent	5YZ0
C1CN(CCO1)c1cc(-c2ccc(cc2)-c2ccccc2)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	376	US Patent	5YZ0
C[C@H]1CN([C@H](C)CN1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	377	US Patent	5YZ0
C[C@H]1CN([C@H](C)CN1)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	377	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC[C@@H](C3)C(C)(C)O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	378	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC[C@@H](C3)C(C)(C)O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	378	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2ccc(C)nc2)c2ncc(-c3ccn[nH]3)n2n1	ATR Interacting Protein	379	ChEMBL	5YZ0
CCSc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	385	US Patent	5YZ0
CCSc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	385	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@@](C)(=O)c2ccccc2F)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	386	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@@](C)(=O)c2ccccc2F)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	386	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2COC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	387	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@](C)(=O)C2COC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	387	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=[S@@](C)(=O)C2COC2)nc(n1)-c1ccnc(N)c1	ATR Interacting Protein	387	US Patent	5YZ0
FC(F)c1cncc(c1)-c1ccc2ncc3nnc(C4=CCCOCC4)n3c2c1	ATR Interacting Protein	394	ChEMBL	5YZ0
CN(C)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	404	US Patent	5YZ0
CN(C)c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	404	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(cc12)C1CC1	ATR Interacting Protein	405	US Patent	5YZ0
OCc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	405	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(cc12)C1CC1	ATR Interacting Protein	405	US Patent	5YZ0
OCc1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	405	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-c1ccnc2[nH]c(cc12)C1CC1	ATR Interacting Protein	405	US Patent	5YZ0
Cc1nc(C2CCOCC2)n2c1cnc1ccc(cc21)-c1cncc(c1)C(F)F	ATR Interacting Protein	407	ChEMBL	5YZ0
COC(=O)N1CCCC(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	408	US Patent	5YZ0
COC(=O)N1CCCC(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	408	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cccnc2O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	408	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(-c2cccnc2O)c2ccnc(-c3ccn[nH]3)c2n1	ATR Interacting Protein	408	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1)c1ccccc1	ATR Interacting Protein	410	US Patent	5YZ0
C(Oc1cc(nc2c(nccc12)-c1cc[nH]n1)N1CCOCC1)c1ccccc1	ATR Interacting Protein	410	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@@H](C)COC[C@H]1C	ATR Interacting Protein	413	US Patent	5YZ0
CC(C)Oc1cc(nc2c(nccc12)-c1ccn[nH]1)N1[C@@H](C)COC[C@H]1C	ATR Interacting Protein	413	US Patent	5YZ0
COc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=[S@](C)(=O)C1COC1	ATR Interacting Protein	419	US Patent	5YZ0
CC(C)Oc1ncccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	419	US Patent	5YZ0
COc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=[S@](C)(=O)C1COC1	ATR Interacting Protein	419	US Patent	5YZ0
CC(C)Oc1ncccc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	419	US Patent	5YZ0
COc1cc(cc(N)n1)-c1nc(cc(n1)N1CCOC[C@H]1C)N=[S@@](C)(=O)C1COC1	ATR Interacting Protein	419	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCCC(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	420	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCCC(C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	420	US Patent	5YZ0
COc1ncc(cc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C(F)(F)F	ATR Interacting Protein	424	US Patent	5YZ0
COc1ncc(cc1-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1)C(F)(F)F	ATR Interacting Protein	424	US Patent	5YZ0
CNC(=O)C1CN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	429	US Patent	5YZ0
CNC(=O)C1CN(C1)c1ncnc2C[C@@H](C)N(Cc12)c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	429	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC4(CNC(=O)O4)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	434	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC4(CNC(=O)O4)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	434	US Patent	5YZ0
C[C@@H]1Cc2ncnc([C@@H]3CCN(C(C)(C)C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	435	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1c(C)cnc1C	ATR Interacting Protein	435	US Patent	5YZ0
C[C@H]1Cc2ncnc(C3CCN(C(C)(C)C3)S(C)(=O)=O)c2CN1c1ccnc2[nH]ccc12	ATR Interacting Protein	435	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1c(C)cnc1C	ATR Interacting Protein	435	US Patent	5YZ0
C[C@@H]1COCCN1c1cc(N=S(C)(C)=O)nc(n1)-n1c(C)cnc1C	ATR Interacting Protein	435	US Patent	5YZ0
C[C@@H]1Cc2ncnc(N3CCC(CC3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	442	US Patent	5YZ0
C[C@@H]1Cc2ncnc(C3CCN(CC3)S(C)(=O)=O)c2CN1c1cc(Cl)nc2[nH]ccc12	ATR Interacting Protein	442	US Patent	5YZ0
O=c1ccc(c[nH]1)-c1cc(nc2c(nccc12)-c1ccn[nH]1)N1CCOCC1	ATR Interacting Protein	443	US Patent	5YZ0
