Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain	UniProt (TrEMBL) Primary ID of Target Chain	UniProt (TrEMBL) Secondary ID(s) of Target Chain	UniProt (TrEMBL) Alternative ID(s) of Target Chain
Nc1nccc(COc2cc(OC(F)(F)F)c3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)c1Cl	Colony Stimulating?Factor?1	17	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(OCc2ccnc(Nc3cnn(C)c3)n2)cc2sc(N[C@H]3CCCC[C@@H]3O)nc12	Colony Stimulating?Factor?1	17	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cccnc23)cc2OCC(Oc12)c1ccc(OC(F)F)cc1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3cc(OC)c4OC(COc4c3)c3ccc(OC(F)F)nc3)cnc2c1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1CCc2cc(Cc3cnn4cc(cnc34)N3CCOCC3)cc(OC)c2O1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1CCc2cc(Cc3cnn4cc(ccc34)C#CC(C)(C)N)cc(OC)c2O1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCc2c(C1)cccc2Nc1ncc(F)c(n1)-c1cc(F)c2OCCN(C(C)C)c2c1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCN1CCN(Cc2ccc(Nc3ncc(F)c(n3)-c3cc(F)c4OCCN(C(C)C)c4c3)cc2F)CC1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(C(=O)N3CCC(CC3)N(C)C)c(F)c2)ncc1F	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	Colony Stimulating?Factor?1	17	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)[C@@H]1COc2cc(Oc3ccc4nccc(=O)n4c3)cnc2O1	Colony Stimulating?Factor?1	17	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(Cc1cccc(C)c1)c1ncnc2[nH]c(cc12)-c1ccccc1	Colony Stimulating?Factor?1	17	ChEMBL	"4LIQ,6T2W,4DKD"			
[O-][n+]1ccc(cc1)C(=O)N1CCC(CC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	18	ChEMBL	4EXP			
CN1CCN(CC1)c1ccc(NC(=O)c2ccc(o2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
"CC(C)(CN1C[C@H](O)[C@H](O)C1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1 |r,t:30|"	Colony Stimulating?Factor?1	18	US Patent	4EXP			
COc1cc(Cn2c(N)nc3cc(cnc23)-c2cnn(C)c2)ccc1OCc1ccc(SC(F)(F)F)cc1	Colony Stimulating?Factor?1	18	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3)c2cc1OC	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2ncc(C(N)=O)c(Nc3ccc(Cl)cc3F)c2cc1OC	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COCCN(C)CCOc1cc2ncc(C(N)=O)c(Nc3ccc(F)c(Cl)c3)c2cc1OC	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1cc(CCO)ccc1NC(=O)c1ncc([nH]1)C#N	Colony Stimulating?Factor?1	18	ChEMBL	4EXP			
CC(C)(CNCCS(C)(=O)=O)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1	Colony Stimulating?Factor?1	18	ChEMBL	4EXP			
CN1CCN(CC1)c1ccc(NC(=O)c2ccc(o2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1nc(ccc1NC(=O)c1nc(c[nH]1)C#N)C1CC(C)(C)OC(C)(C)C1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2c(N)nc3cc(cnc23)-c2cnn(C)c2)ccc1OCc1ccc(SC(F)(F)F)cc1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1nc(ccc1NC(=O)c1nc(c[nH]1)C#N)C1CC(C)(C)OC(C)(C)C1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2c(N)nc3cc(cnc23)-c2cnn(C)c2)ccc1OCc1ccc(SC(F)(F)F)cc1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCC(=O)N1CC[C@@H](C1)N1C(=O)N(Cc2cnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)nc12)c1ccc(F)cc1	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2nccc(Oc3ccc(NC(=O)Cc4ccc(Cl)c(c4)C(F)(F)F)cc3)c2cc1OC	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(COc2ccc(cc2OC)C2CN(C2)C(=O)c2cc(COC[C@@H](O)CO)ccn2)cc1	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1nc(ccc1NC(=O)c1nc(c[nH]1)C#N)C1CC(C)(C)OC(C)(C)C1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1nc(ccc1NC(=O)c1nc(c[nH]1)C#N)C1CC(C)(C)OC(C)(C)C1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cc(cnc34)N(C)C)cc(OC)c2O1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cc3cnn4cccnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cc3cnc4cc(Cl)cnn34)cc(OC)c2O1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCc1ccc(cn1)C1COc2cc(Cn3cnc4cc(OC5CN(C)C5)cnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc3CC(Cc3c2)N(C)C)ncc1F	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2c(N)nc3cc(cnc23)-c2cnn(C)c2)ccc1OCc1ccc(SC(F)(F)F)cc1	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)[C@@H]1Oc2c(OC)cc(Cn3cnc4cccnc34)cc2O[C@H]1C	Colony Stimulating?Factor?1	18	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cc1nc(Nc2ncc(s2)C(=O)Nc2c(C)cccc2Cl)cc(n1)N1CCN(CCO)CC1	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1nc(ccc1Oc1ccnc(c1)-c1cnn(C)c1)-c1cnc([nH]c1=O)N1CCCCC1	Colony Stimulating?Factor?1	18	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cc1F)-c1cc2c(ncnc2[nH]1)N(C)Cc1cccc(C)c1	Colony Stimulating?Factor?1	18	ChEMBL	"4LIQ,6T2W,4DKD"			
CSc1ccn2c(cnc2c1)C(=O)Nc1cccc2n(Cc3cccc(C)n3)nc(C3CC3)c12	Colony Stimulating?Factor?1	18.5	US Patent	"4LIQ,6T2W,4DKD"			
CC(C)(Nc1ccccn1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1 |t:29|	Colony Stimulating?Factor?1	19	US Patent	4EXP			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1 |r|	Colony Stimulating?Factor?1	19	US Patent	"4LIQ,6T2W,4DKD"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	19	US Patent	"4LIQ,6T2W,4DKD"			
OCC(O)COCc1ccc(N2CCCCC2)c(NC(=O)c2ccc(o2)C#N)c1	Colony Stimulating?Factor?1	19	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)(Nc1ccccn1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1	Colony Stimulating?Factor?1	19	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)(CN1CCS(=O)(=O)CC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1	Colony Stimulating?Factor?1	19	ChEMBL	4EXP			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)C(C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)C(C)n1c(N)nc2cc(cnc12)-c1cnn(CCO)c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCn1nc(Cn2nc(Br)c3c(NC(=O)c4csc5c(N)ncnc45)cccc23)cc1C(C)C	Colony Stimulating?Factor?1	19	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COCC#Cc1cnc2n(Cc3cc(OC)c4OC(COc4c3)c3ccc(OC)nc3)cnc2c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cc(cnc34)-n3cc(C)nc3C)cc(OC)c2O1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCCc1ccc(cn1)C1COc2cc(Cn3cnc4cccnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cc(cnc23)N2CC(C2)N(C)C)cc2OCC(Oc12)c1ccc(OC(F)F)cc1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cc(cnc23)-c2cnn(c2)C2CCNCC2)cc2OCC(Oc12)C1CC1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COC1CN(C1)c1cnn2c(Cc3cc(OC)c4OC(COc4c3)c3ccc(OC)nc3C)cnc2c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCN(CC)c1ccc(cn1)C1COc2cc(Cn3cnc4cccnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cn2cnc3cccnc23)cc2OCC(Oc12)c1ccc(nc1)C(C)(C)F	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2ccc(C3CCNCC3)c(F)c2)ncc1F	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C(F)(F)F)[C@H](C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(nc1)C(F)(F)F)C(C)n1c(N)nc2cc(cnc12)-c1cnn(C)c1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)c1ccc2c(Oc3ccc(NC(=O)NCc4c(F)c(F)c(F)c(F)c4F)cc3)ncnc2c1	Colony Stimulating?Factor?1	19	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)CCCOc1ccc2c(NCCc3cnc(NC(=O)Nc4cccc(Cl)c4)s3)ncnc2c1	Colony Stimulating?Factor?1	19	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
OCCn1cc(cn1)-c1cc(Oc2cnc3OC(COc3c2)c2ccc(cc2)C2CC2)ccn1	Colony Stimulating?Factor?1	19	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cc(NC(=O)c2cccc3cc(ccc23)-c2cccc3[nH]nc(N)c23)ccc1F	Colony Stimulating?Factor?1	19.3	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC1(C)CCC(=CC1)c1cc(ccc1NC(=O)c1nc(c[nH]1)C#N)C1(CCCCC1)C#N	Colony Stimulating?Factor?1	20	US Patent	4EXP			
COc1cc2ncnc(Oc3cnn(CC(=O)Nc4ccc(cn4)N(C)C)c3)c2cc1OC	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
O=C(Nc1ccc(CN2CCOCC2)cc1C1=CCCCC1)c1ncc([nH]1)C#N	Colony Stimulating?Factor?1	20	ChEMBL	4EXP			
COc1cc2nccc(Oc3ccc4c(cccc4c3)C(=O)Nc3ccc(Cl)cc3)c2cc1OC	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1CC(=O)Nc1noc(C)c1C	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCn1cc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)ccc34)cc2OC)cn1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)S(=O)(=O)c1ccc(cc1)-c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2ccc(C)c(NC(=O)c3cccc(c3)-c3nn[nH]n3)c2)CC1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(NC(=O)c4cccc(c4)-c4cccnc4)c3)cc2C(F)(F)F)CC1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCC(=O)N1CC[C@@H](C1)N1C(=O)N(Cc2cnc(Nc3ccc(cc3C)N3CCN(C)CC3)nc12)c1cc(OC)ccc1F	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CC1)c1ccc(Nc2ncc3CN(C(=O)N([C@H]4CCN(C4)C(=O)CO)c3n2)c2ccccc2Cl)cc1C	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CC1)c1ccc(Nc2ncc3CN(C(=O)N([C@H]4CCN(C4)C(=O)C(C)(C)C)c3n2)c2ccccc2Cl)cc1C	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cc1cccc(Cn2nc(Cl)c3c(NC(=O)c4csc5c(N)ncnc45)cccc23)n1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccccc1NC(=O)c1ccc(C)c(c1)C#Cc1cc(cnc1N)-c1cnn(C)c1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C1CC1)C1CN(C1)C(=O)c1cc(COCC(CO)(CO)CO)ccn1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C1CC1)C1CN(C1)C(=O)c1cc(COC[C@@H](O)CO)ccn1	Colony Stimulating?Factor?1	20	ChEMBL	4EXP			
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	Colony Stimulating?Factor?1	20	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CNc1cnc2n(Cc3cc(OC)c4OC(COc4c3)c3ccc(OC)nc3)cnc2c1	Colony Stimulating?Factor?1	20	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cc2cnc3cc(cnn23)N2CC(C)(O)C2)cc2OCC(Oc12)c1ccc(OC(F)F)cc1	Colony Stimulating?Factor?1	20	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3cc(OC)c4OC(COc4c3)c3csc(n3)C3CC3)cnc2c1	Colony Stimulating?Factor?1	20	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CCOc1ccc(cn1)C1COc2cc(Cn3cnc4cccnc34)cc(OC)c2O1	Colony Stimulating?Factor?1	20	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3cc(OC)c4OC(COc4c3)c3cnn(c3)C3CCC3)cnc2c1	Colony Stimulating?Factor?1	20	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Cc2cnc3cc(cnn23)C(=O)N(C)C)cnc1OCc1ccc(nc1)C(F)(F)F	Colony Stimulating?Factor?1	20	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	Colony Stimulating?Factor?1	20	ChEMBL	"4LIQ,6T2W,4DKD"			
FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1	Colony Stimulating?Factor?1	20	ChEMBL	"4LIQ,6T2W,4DKD"			
FC(F)(F)c1ccc(CNC(=O)Nc2ccc(Oc3ncnc4[nH]ccc34)cc2)cn1	Colony Stimulating?Factor?1	20	ChEMBL	"4LIQ,6T2W,4DKD"			
OCC(CO)N1CCC(CC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	21	ChEMBL	4EXP			
CCOc1ccc(NC(=O)c2ccc(o2)C#N)c(c1)N1CCCCC1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(CCS(C)(=O)=O)C(C)(C)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1	Colony Stimulating?Factor?1	21	ChEMBL	4EXP			
COCCOc1ccn2c(cnc2c1)-c1ccc2cccc(O[C@H]3CCCNC3)c2n1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)Cc1ccc(Nc2ncc3c(n2)n(cc(C(N)=O)c3=O)-c2ccc3CCCc3c2)cc1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCC(=O)N1CC[C@@H](C1)N1C(=O)N(Cc2cnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)nc12)c1ccc(C)cc1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CCC(=O)N1CC[C@H](C1)N1C(=O)N(Cc2cnc(Nc3ccc(N4CCN(C)CC4)c(C)c3)nc12)c1ccccc1Cl	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CN1CCN(CC1)c1ccc(Nc2ncc3CN(C(=O)N([C@H]4CCN(C4)C(=O)C4CC4)c3n2)c2ccccc2Cl)cc1C	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(OC)cc(\C=N\c2cnc(Nc3ccc(cc3)N3CCOCC3)nc2Oc2ccc(F)cc2)c1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(ccc1OCc1ccc(cc1)C1CC1)C1CN(C1)C(=O)c1cc(COC[C@H](O)CO)ccn1	Colony Stimulating?Factor?1	21	ChEMBL	4EXP			
COc1cc(OCc2ccnc(N)n2)cc2sc(N[C@@H]3CCCC[C@H]3O)nc12	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Cn1cc(cn1)-c1cc(Cc2ccc3OC(COc3c2)c2ccc(cc2)C(F)(F)F)ccn1	Colony Stimulating?Factor?1	21	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cn1cc(cn1)-c1cnc2n(Cc3cc(F)c4OC(COc4c3)c3ccc(cc3)C(F)(F)F)cnc2c1	Colony Stimulating?Factor?1	21	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cc(cnc34)N3CC(O)C3)cc(OC)c2O1	Colony Stimulating?Factor?1	21	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1cnc2n(Cc3cc(OC)c4OC(C(C)Oc4c3)c3ccc(OC)nc3)cnc2c1	Colony Stimulating?Factor?1	21	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCN(CC1)c1ccc(Nc2ncc(F)c(n2)-c2cc(F)c3OCCN(C(C)C)c3c2)cc1F	Colony Stimulating?Factor?1	21	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CN(C)c1ccc2c(Oc3ccc(NC(=O)Nc4ccccc4)cc3)ncnc2c1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COC(C)(C)C(=O)NC(=O)Nc1ccc(Oc2ccnc(c2)-c2ccc(C)nc2)c(C)n1	Colony Stimulating?Factor?1	21	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Oc2ccc3ncc(C4CC4)c(=O)n3c2)cnc1OCc1ccc(C)cc1	Colony Stimulating?Factor?1	21	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
O=C(Nc1ccc(cc1C1=CCCCC1)C1CCN(CC1)c1ccccn1)c1ncc([nH]1)C#N	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)(N)CC(=O)N1CCC(CC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	22	ChEMBL	4EXP			
COc1cc(ccc1O)-c1cncc(NC(C)c2cccc(NC(=O)c3cccnc3)c2)n1	Colony Stimulating?Factor?1	22	Curated from the literature by BindingDB	"4LIQ,6T2W,4DKD"			
COc1cc2ncc(C(N)=O)c(Nc3ccccc3Cl)c2cc1OC	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2ncc(C(N)=O)c(Nc3cc(Cl)cc(Cl)c3)c2cc1OC	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2ncc(C(N)=O)c(Nc3ccc(F)cc3F)c2cc1NCCN1CCCCC1	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)Nc1c(nnc2cc(ccc12)N1CCOCC1)C(N)=O	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
NC(=O)c1cn(-c2ccc3CCCc3c2)c2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2c1=O	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cc(cnc34)N3CC(C)(O)C3)cc(OC)c2O1	Colony Stimulating?Factor?1	22	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cn3cnc4cc(cnc34)C(F)F)cc(OC)c2O1	Colony Stimulating?Factor?1	22	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
COc1ccc(cn1)C1COc2cc(Cc3cnc4cccnn34)cc(OC)c2O1	Colony Stimulating?Factor?1	22	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)N1CCOc2c(F)cc(cc12)-c1nc(Nc2cccc3CNCCc23)ncc1F	Colony Stimulating?Factor?1	22	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cc1ccc(cc1C#Cc1cc(cnc1N)-c1cnn(C)c1)C(=O)Nc1ccc(OC(F)(F)F)cc1	Colony Stimulating?Factor?1	22	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc(Oc2ccc3ncn(C)c(=O)c3c2)cnc1OCc1ccc(cc1)C1CC1	Colony Stimulating?Factor?1	22	US Patent	"3LCO,4DKD,4LIQ,6IG8"			
Cn1cnc(CC(=O)N2CCC(CC2)c2ccc(NC(=O)c3ncc([nH]3)C#N)c(c2)C2=CCCCC2)c1	Colony Stimulating?Factor?1	23	ChEMBL	4EXP			
COc1cc2c(Nc3ccc(F)cc3F)c(cnc2cc1NCCN(C)C)C(N)=O	Colony Stimulating?Factor?1	23	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
COc1cc2c(Nc3cccc(Cl)c3Cl)c(cnc2cc1N1CCN(C)CC1)C(N)=O	Colony Stimulating?Factor?1	23	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
CC(C)(OCCN1CCOCC1)c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCC(C)(C)CC1	Colony Stimulating?Factor?1	23	ChEMBL	4EXP			
O=C(Nc1ccc(cc1C1=CCCCC1)-c1nnn[nH]1)c1ncc([nH]1)C#N	Colony Stimulating?Factor?1	23	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
Nc1ccc(cc1)-c1ccc(NC(=O)c2ncc([nH]2)C#N)c(c1)C1=CCCCC1	Colony Stimulating?Factor?1	23	ChEMBL	"3LCO,4DKD,4LIQ,6IG8"			
