Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain
CCc1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C1CC2(C1)CCNCC2)-c1ccnc(C)c1	Toll-like receptor 7	75.6	US Patent	7CYN
Cc1cc(ccn1)-c1[nH]c2ccc(cc2c1CC(F)F)C1CCNCC1	Toll-like receptor 7	75.9	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CCCN(C)C)-c1cc(C)nc(C)c1	Toll-like receptor 7	75.9	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NCC(=O)N(C)C)-c1cn(CC#N)c2ncccc12	Toll-like receptor 7	76	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NCC(=O)N(C)C)-c1cn(CC#N)c2ncccc12	Toll-like receptor 7	76	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)(C)C(=O)N1CCC2(CCNC2)CC1)-c1ccnc(C)c1	Toll-like receptor 7	76	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nnc(o1)C1CN2CCC1CC2)-c1ccnc2[nH]ncc12	Toll-like receptor 7	76	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NCC(=O)N(C)C)-c1cn(CC#N)c2ncccc12	Toll-like receptor 7	76	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)C(=O)N1CC2CN(CC2C1)C(=O)CN(C)C	Toll-like receptor 7	76	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3cccc(OCCN(C)C)c3)c2n1	Toll-like receptor 7	77	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2c[nH]c(C)n2)CC1)-c1ccnc(c1)C1CC1	Toll-like receptor 7	77.6	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C1(CC1)C(F)(F)F)-c1ccnc(C)c1	Toll-like receptor 7	77.7	US Patent	7CYN
CN(C)CC(=O)N1CCC(CC1)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1cc(C)nc(C)c1	Toll-like receptor 7	77.8	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1nnc(o1)C1CCN(CC1)C(C)C	Toll-like receptor 7	78	US Patent	7CYN
CCc1c([nH]c2ccc(cc12)-c1noc(n1)C1CCNC1)-c1ccnc(C)c1	Toll-like receptor 7	78	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(=O)N(C)C)CC1)-c1cc(CC#N)c2ncnn2c1	Toll-like receptor 7	78.3	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(=O)N(C)C)CC1)-c1cc(CC#N)c2ncnn2c1	Toll-like receptor 7	78.3	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2ncn(C)n2)CC1)-c1cc(C)ncc1C	Toll-like receptor 7	78.4	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C1CN(C)C(=O)C1)-c1ccnc(C)c1	Toll-like receptor 7	78.8	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)(C)C(=O)N1CCC(CN)CC1)-c1ccnc(C)c1	Toll-like receptor 7	79	US Patent	7CYN
COCCC(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc(C)c1	Toll-like receptor 7	79.3	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cn2ncnc2cc1CO	Toll-like receptor 7	79.7	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cn2ncnc2cc1CO	Toll-like receptor 7	79.7	US Patent	7CYN
COc1cc(ccn1)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC1)C1CCN(CC(C)C)CC1	Toll-like receptor 7	79.7	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2ncc(C)s2)CC1)-c1ccc2ncnn2c1	Toll-like receptor 7	79.8	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2ncc(C)s2)CC1)-c1ccc2ncnn2c1	Toll-like receptor 7	79.8	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4C[C@@H]5C[C@H]4CO5)cc3)c2n1	Toll-like receptor 7	80	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccnc(CO)c1	Toll-like receptor 7	80.6	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C(C)(C)C#N)-c1ccnc(C)c1	Toll-like receptor 7	80.9	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cc(C)c(nc2c1C(C)C)C1CCC(CC1)N1CC(F)(F)C1	Toll-like receptor 7	81	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(O[C@H]4CN5CCC4CC5)nc3)c2n1	Toll-like receptor 7	81	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cc(C)c(nc2c1C(C)C)C1CCC(CC1)N1CC(F)(F)C1	Toll-like receptor 7	81	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nnc(o1)C1CCCN(C)C1)-c1ccnc2[nH]ncc12	Toll-like receptor 7	81	US Patent	7CYN
COc1cc(cn2ncnc12)-c1[nH]c2cc(C)c(nc2c1C(C)C)C1CCC(CC1)N1CC(F)(F)C1	Toll-like receptor 7	81	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccnc(CO)c1	Toll-like receptor 7	81	ChEMBL	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cn2nc(C)nc2cc1F	Toll-like receptor 7	81.5	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cn2nc(C)nc2cc1F	Toll-like receptor 7	81.5	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(cc3)C3CCCN3C)c2n1	Toll-like receptor 7	82	US Patent	7CYN
CC(C)c1c([nH]c2cnc(N3CC4(CN(C4)C(=O)CN4CCOCC4)C3)c(F)c12)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	82	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(=O)N1CCN(Cc2ncn(C)n2)CC1)-c1cc(C)nc(C)c1	Toll-like receptor 7	82	US Patent	7CYN
CC(C)NCC(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	82.4	US Patent	7CYN
CC(C)NCC(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	82.4	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)[C@@H](N)Cc1c[nH]cn1)-c1ccnc(C)c1	Toll-like receptor 7	82.9	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnc(C4CN5CCC4CC5)c(F)c3)c2n1	Toll-like receptor 7	83	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1ccc(NC(=O)[C@H]2CCNC2)nc1)-c1ccnc(C)c1	Toll-like receptor 7	83	US Patent	7CYN
CC(C)N1CCC(CC1)NC(=O)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1cc(C)nc(C)c1	Toll-like receptor 7	83	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(cc3OCC)C3CN4CCC3CC4)c2n1	Toll-like receptor 7	84	US Patent	7CYN
COc1nc(C)c2nc(-c3ccc4ncccc4c3)n(Cc3ccc(OC4CN5CCC4CC5)cc3F)c2n1	Toll-like receptor 7	84	US Patent	7CYN
COc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(cc3)C3CCN(C)C3)c2n1	Toll-like receptor 7	84	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nnc([nH]1)C1CCN(CC(=O)N(C)C)CC1)-c1ccnc(C)c1	Toll-like receptor 7	84	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nnc(CNCCN(C)C)o1)-c1ccnc2[nH]ncc12	Toll-like receptor 7	84	US Patent	7CYN
CC(C)Nc1ccc(cn1)-c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc(C)c1	Toll-like receptor 7	84	US Patent	7CYN
CCc1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C1CCNCC1)-c1ccnc(C)c1	Toll-like receptor 7	84.5	US Patent	7CYN
CC(N1CCC(CC1)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1cc(C)nc(C)c1)C(=O)N(C)C	Toll-like receptor 7	84.5	US Patent	7CYN
CCc1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C1CCNC1)-c1ccnc(C)c1	Toll-like receptor 7	84.7	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)N2CC3(COC3)C2)c2cccnc12	Toll-like receptor 7	85	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnn(CCCN4CCCC4)c3)c2n1	Toll-like receptor 7	85	US Patent	7CYN
COc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4C[C@@H]5C[C@H]4CN5)cc3)c2n1	Toll-like receptor 7	85	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3ccc(cc3)C3CCN(CC3)C3COC3)c2n1	Toll-like receptor 7	85	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)N2CC3(COC3)C2)c2cccnc12	Toll-like receptor 7	85	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nnc(o1)C1CCN(CC1)C(=O)CN(C)C)-c1ccnc2[nH]ncc12	Toll-like receptor 7	85	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)N2CC3(COC3)C2)c2cccnc12	Toll-like receptor 7	85	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1nnc(o1)C(=O)N1CCCN(C)CC1	Toll-like receptor 7	86	US Patent	7CYN
CCOCc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	86.4	US Patent	7CYN
CCOCc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	86.4	US Patent	7CYN
CC(C)N1CCC(CC1)NC(=O)c1nnc(o1)-c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc2[nH]ncc12	Toll-like receptor 7	87	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1cnc([nH]1)C1CCNCC1)-c1ccnc(C)c1	Toll-like receptor 7	88	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)(C)C(=O)N1CC2CC(C1)C2N)-c1ccnc(C)c1	Toll-like receptor 7	88	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3ccc(OCCCN(C)C)cc3)c2n1	Toll-like receptor 7	89	US Patent	7CYN
COc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(OCC4CNC4)cc3F)c2n1	Toll-like receptor 7	90	US Patent	7CYN
CC(C)c1c([nH]c2cnc(N3CC4(CN(CC(F)(F)F)C4)C3)c(F)c12)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	90	US Patent	7CYN
CNC(=O)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(N2CCN(C)CC2)c2ncnn2c1	Toll-like receptor 7	90.5	US Patent	7CYN
CNC(=O)CN1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1cc(N2CCN(C)CC2)c2ncnn2c1	Toll-like receptor 7	90.5	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC(C1)N(C)CC(=O)N(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	91	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC(C1)N(C)CC(=O)N(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	91	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)(C)C(=O)N1CCCC2(CCNC2)C1)-c1ccnc(C)c1	Toll-like receptor 7	91	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CC(C1)N(C)CC(=O)N(C)C)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	91	US Patent	7CYN
CCc1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)CCC1CCNCC1)-c1ccnc(C)c1	Toll-like receptor 7	91.8	US Patent	7CYN
COc1nc(C)c2nc(-c3cnc(C)nc3)n(Cc3ccc(cc3F)C3CN4CCC3CC4)c2n1	Toll-like receptor 7	92	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccnc(c1)C1CC1	Toll-like receptor 7	92	ChEMBL	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cc(NS(=O)(=O)C2CC2)c2ncnn2c1	Toll-like receptor 7	92.1	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1cc(NS(=O)(=O)C2CC2)c2ncnn2c1	Toll-like receptor 7	92.1	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnn(CC4CNCCO4)c3)c2n1	Toll-like receptor 7	93	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1ncc[nH]1	Toll-like receptor 7	93	US Patent	7CYN
Cc1cc(-c2ccc(OCC34CCC(N)(CC3)CC4)c(F)c2)c2cnc(N)nn12	Toll-like receptor 7	93	ChEMBL	
CCc1c([nH]c2ccc(cc12)-c1nnc(o1)C(=O)NC1CCN(CC1)C(C)C)-c1ccc(OC)c(OC)c1	Toll-like receptor 7	93	US Patent	7CYN
CNC(=O)CN1CCc2cc(sc2C1)-c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc(C)c1	Toll-like receptor 7	93	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC1CCOCC1)-c1cn(CC#N)c2ncccc12	Toll-like receptor 7	94	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C1CCN(C)C(=O)C1)-c1ccnc(C)c1	Toll-like receptor 7	94	US Patent	7CYN
CNCCN1CCC(CC1)c1ccc2[nH]c(c(CC3CC3)c2c1)-c1ccnc(OC)c1	Toll-like receptor 7	94	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(cc3)[C@@H]3CN4CCC3CC4)c2n1	Toll-like receptor 7	94	US Patent	7CYN
COc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(cc3F)C3CCN(CC3)C(=O)OC(C)(C)C)c2n1	Toll-like receptor 7	94	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC1CCOCC1)-c1cn(CC#N)c2ncccc12	Toll-like receptor 7	94	US Patent	7CYN
CNCCNc1cncc(c1)-c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc(C)c1	Toll-like receptor 7	94	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)NC1CCOCC1)-c1cn(CC#N)c2ncccc12	Toll-like receptor 7	94	US Patent	7CYN
CNC(=O)CN1CCC(CC1)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1ccc2nc(C)nn2c1	Toll-like receptor 7	95	US Patent	7CYN
CNC(=O)CN1CCC(CC1)c1ccc2[nH]c(c(CC(F)F)c2c1)-c1ccc2nc(C)nn2c1	Toll-like receptor 7	95	US Patent	7CYN
Cn1nc(-c2ccc(OCC3C[C@@H]4CC[C@H](C3)N4)c(F)c2)c2cnc(N)nc12	Toll-like receptor 7	95	ChEMBL	7CYN
CCc1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccnc(c1)C#N	Toll-like receptor 7	95.6	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N(CCO)CC1(CC1)S(C)(=O)=O)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	96	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4CCC4)cc3)c2n1	Toll-like receptor 7	96	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N(CCO)CC1(CC1)S(C)(=O)=O)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	96	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)(C)C(=O)NC1CCCC(N)C1)-c1ccnc(C)c1	Toll-like receptor 7	96	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N(CCO)CC1(CC1)S(C)(=O)=O)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	96	US Patent	7CYN
CCc1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccncc1	Toll-like receptor 7	96.3	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCC#N)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	97	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccncc1C	Toll-like receptor 7	97	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCC#N)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	97	US Patent	7CYN
Cn1nc(-c2ccc(OCCCC3CCNCC3)c(F)c2)c2cnc(N)nc12	Toll-like receptor 7	97	ChEMBL	
CC(C)c1c([nH]c2ccc(nc12)N1CCN(CCC#N)CC1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	97	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nnc(o1)C1CCN(CC(=O)N(C)C)CC1)-c1ccnc(C)c1	Toll-like receptor 7	97	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCNCC1)-c1ccncc1C	Toll-like receptor 7	97	ChEMBL	7CYN
COc1nc(C)c2nc(-c3cncnc3)n(Cc3ccc(cc3F)[C@@H]3CN4CCC3CC4)c2n1	Toll-like receptor 7	98	US Patent	7CYN
CCc1cc(cc(C)n1)-c1[nH]c2ccc(cc2c1C(C)C)C1CCNCC1	Toll-like receptor 7	98.4	US Patent	7CYN
COc1cc(OC)nc(CN2CCC(CC2)c2ccc3[nH]c(c(C(C)C)c3c2)-c2cn3ncnc3cc2C)n1	Toll-like receptor 7	98.6	US Patent	7CYN
COc1cc(OC)nc(CN2CCC(CC2)c2ccc3[nH]c(c(C(C)C)c3c2)-c2cn3ncnc3cc2C)n1	Toll-like receptor 7	98.6	US Patent	7CYN
COc1ncnc(OC)c1CN(Cc1c(OC)ncnc1OC)C1CCN(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	99	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)NC2CCOCC2)c2cccnc12	Toll-like receptor 7	99	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnn(CC4CCNC4)c3)c2n1	Toll-like receptor 7	99	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3ccc(OCCN(C)C)cc3)c2n1	Toll-like receptor 7	99	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)NC2CCOCC2)c2cccnc12	Toll-like receptor 7	99	US Patent	7CYN
COc1ncnc(OC)c1CN(Cc1c(OC)ncnc1OC)C1CCN(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	99	US Patent	7CYN
COc1ncnc(OC)c1CN(Cc1c(OC)ncnc1OC)C1CCN(CC1)c1ccc2[nH]c(c(C(C)C)c2n1)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	99	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1nnc(o1)C(=O)N1CCC(CC1)N1CCCC1	Toll-like receptor 7	99	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)C(=O)N1CC2CN(CC2C1)C1CCN(C)CC1	Toll-like receptor 7	99	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1ccc(NC(C)=O)nc1)-c1ccnc(C)c1	Toll-like receptor 7	99	US Patent	7CYN
CCn1cc(-c2[nH]c3ccc(nc3c2C(C)C)C2CCC(CC2)NC2CCOCC2)c2cccnc12	Toll-like receptor 7	99	US Patent	7CYN
CC(C)c1c([nH]c2cnc(N3CC4(CN(CCS(C)(=O)=O)C4)C3)c(F)c12)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	99	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC1)C(=O)C(C)(C)C)-c1ccnc(C)c1	Toll-like receptor 7	99.2	US Patent	7CYN
CC(C)C1CC(CCO1)C(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc(C)c1	Toll-like receptor 7	99.6	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(Cc2cnc[nH]2)CC1)-c1ccnc(C)c1C	Toll-like receptor 7	99.9	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnn(CCCN4CCOCC4)c3)c2n1	Toll-like receptor 7	100	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnn(CC4COCCN4C)c3)c2n1	Toll-like receptor 7	100	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3cnn(CC4CNCCO4)c3)c2n1	Toll-like receptor 7	100	US Patent	7CYN
CCOc1nc(N)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4CCOCC4)cc3)c2n1	Toll-like receptor 7	100	US Patent	7CYN
CCCCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4CCOCC4)cc3)c2n1	Toll-like receptor 7	100	US Patent	7CYN
COCCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4CCN(C)CC4)cc3)c2n1	Toll-like receptor 7	100	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)-c1nc(co1)C(=O)NCC(C)(C)N1CCOCC1)-c1cc(C)nc(C)c1	Toll-like receptor 7	100	US Patent	7CYN
CC(C)COc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	101	US Patent	7CYN
CC(C)COc1cc(cn2ncnc12)-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	101	US Patent	7CYN
CCCS(=O)(=O)N1CCC(CC1)c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccnc(C)c1	Toll-like receptor 7	102	US Patent	7CYN
CCOc1nc(C)c2nc(-c3cncc(F)c3)n(Cc3ccc(CN4CCCC4)cc3)c2n1	Toll-like receptor 7	102	US Patent	7CYN
CC(C)c1c([nH]c2cnc(N3CCN(CC(C)(C)C)CC3)c(F)c12)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	102	US Patent	7CYN
COc1cc2ncnn2cc1-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	103	US Patent	7CYN
COc1cc2ncnn2cc1-c1[nH]c2ccc(cc2c1C(C)C)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	103	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)C(=O)N(C)C1CCCNC1)-c1ccnc(C)c1	Toll-like receptor 7	103	US Patent	7CYN
CC(C)c1c([nH]c2ccc(CCN3CCCCC3)nc12)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	104	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C1CCN(CC(F)F)CC1)-c1ccnc(C)c1	Toll-like receptor 7	104	US Patent	7CYN
CC(C)c1c([nH]c2ccc(CCN3CCCCC3)nc12)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	104	US Patent	7CYN
CC(C)c1c([nH]c2ccc(CCN3CCCCC3)nc12)-c1cc(C)c2ncnn2c1	Toll-like receptor 7	104	US Patent	7CYN
CCc1c([nH]c2ccc(cc12)C(=O)NC1CCC(CC1)N(C)C)-c1ccc(OC)c(OC)c1	Toll-like receptor 7	104	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N(C1CC1)C1COC1)-c1cn2cnnc2c(C)c1C	Toll-like receptor 7	106	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N(C1CC1)C1COC1)-c1cn2cnnc2c(C)c1C	Toll-like receptor 7	106	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)C1CCC(CC1)N(C1CC1)C1COC1)-c1cn2cnnc2c(C)c1C	Toll-like receptor 7	106	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1nnc(CN2CCCN(CC2)C(C)=O)o1	Toll-like receptor 7	106	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(C)CC1=O)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	107	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(C)CC1=O)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	107	US Patent	7CYN
CC(C)c1c([nH]c2ccc(nc12)N1CCN(C)CC1=O)-c1cn2ncnc2c(C)c1C	Toll-like receptor 7	107	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1cccc(c1)C(=O)N1CCNCC1	Toll-like receptor 7	107	US Patent	7CYN
CC(C)c1c([nH]c2ccc(cc12)C(C)C(=O)NC1C[C@@H]2CC[C@H](C1)N2C)-c1ccnc(C)c1	Toll-like receptor 7	107	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1cccc(c1)C(=O)N1CC2CNCC2C1	Toll-like receptor 7	108	US Patent	7CYN
COc1ccc(cc1OC)-c1[nH]c2ccc(cc2c1C(C)C)-c1nnc(o1)C1CCN(CC(=O)N(C)C)CC1	Toll-like receptor 7	108	US Patent	7CYN
COCCN(C)Cc1nnc(o1)-c1ccc2[nH]c(c(C(C)C)c2c1)-c1ccc(OC)c(OC)c1	Toll-like receptor 7	108	US Patent	7CYN
COc1cc2ncnn2cc1-c1[nH]c2ccc(cc2c1C(C)C)C1CCNCC1	Toll-like receptor 7	109	US Patent	7CYN
COc1cc2ncnn2cc1-c1[nH]c2ccc(cc2c1C(C)C)C1CCNCC1	Toll-like receptor 7	109	US Patent	7CYN
