Ligand SMILES	Target Name	IC50 (nM)	Curation/DataSource	PDB ID(s) of Target Chain
Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CNC(C(O)=O)C(F)(F)F)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CNC(Cc3cn(C)c4ccccc34)C(O)=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CNC(Cc3c[nH]c4ccccc34)C(O)=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CNC(CC(F)(F)F)C(O)=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3cccc(c3)C#N)c(CN[C@@H](Cn3ncnn3)C(O)=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CN[C@H](CO)C(O)=O)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccccc1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CNC[C@@H](O)CC(O)=O)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccccc1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CN3CCCC[C@H]3C(O)=O)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccccc1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CC(=O)NCCNCc1ccc(OCc2cccc(c2C)-c2ccccc2)c(Cl)c1OCc1cccc(c1)C#N	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CN[C@H](CO)C(O)=O)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CN3CCCCC3)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CC(=O)NCCNCc1ccc(OCc2cccc(c2C)-c2ccc3OCCOc3c2)c(Cl)c1OCc1cccc(c1)C#N	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CN[C@@](C)(CO)C(O)=O)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2ccc(CNC[C@@H](O)CC(O)=O)c(OCc3cccc(c3)C#N)c2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(O)c(CN[C@](C)(CO)C(O)=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COc1cc(OCc2cccc(c2C)-c2ccccc2)ccc1CNCCNC(C)=O	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCOC(=O)c1cncc(COc2cc(OCc3cccc(c3C)-c3ccc4OCCOc4c3)c(Cl)cc2CN[C@@](C)(CO)C(O)=O)c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CC(=O)Nc1cc(COc2cc(OCc3cccc(c3C)-c3ccc4OCCOc4c3)c(Cl)cc2C=O)ccn1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COc1cc(COc2cc(OCc3cccc(c3C)-c3ccc4OCCOc4c3)c(Cl)cc2CO)ccn1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CN(C)C(=O)c1cc(COc2cc(OCc3cccc(c3C)-c3ccc4OCCOc4c3)c(Cl)cc2CO)ccn1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3cccc(c3)S(C)(=O)=O)c(C=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COC(=O)c1ccc(OC)c(COc2cc(OCc3cccc(c3C)-c3ccc4OCCOc4c3)c(Cl)cc2CN2CCCC[C@H]2C(O)=O)c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COc1ccc(cc1COc1cc(OCc2cccc(c2C)-c2ccc3OCCOc3c2)c(Cl)cc1CN1CCCC[C@H]1C(O)=O)C(O)=O	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc(OCc3ccccc3)c(CN3CCCC[C@H]3C(O)=O)cc2Cl)cccc1-c1ccc2OCCOc2c1	Programmed?Cell?Death?1	10050	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc3OCc4cncc(c4)C(=O)NCCCC[C@H](NCc3cc2Cl)C(O)=O)cccc1-c1cccc(OCCCCl)c1C	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc3OCc4cncc(c4)C(=O)NCC[C@H](NCc3cc2Cl)C(O)=O)cccc1-c1ccccc1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1c(COc2cc-3c(CN[C@@H](CCCCNC(=O)c4cncc-3c4)C(O)=O)cc2Cl)cccc1-c1ccccc1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCOc1cc(NC2CCc3c2cccc3-c2cccc(OCCCN3CCC(F)CC3)c2C)c(Cl)cc1CN[C@H]1CCC(=O)NC1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCOc1cc(NC2CCc3c2cccc3-c2cccc(OCCCN3CCC(C)(F)CC3)c2C)c(Cl)cc1CN[C@H]1CCC(=O)NC1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCOc1cc(NC2CCc3c2cccc3-c2cccc(OCCCN3CCC(C)(F)CC3)c2Cl)c(Cl)cc1CN1CCC(O)CC1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCOc1cc(NC2CCc3c2cccc3-c2cccc(OCCCN3CCC(C)(F)CC3)c2Cl)c(Cl)cc1CN[C@H]1CCC(=O)NC1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Fc1c2OCCOc2ccc1-c1cccc2[C@H](CCc12)Oc1cc(OCc2cncc(c2)C#N)c(CN[C@H]2CONC2=O)cc1Cl	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CC(C)OC(=O)[C@@H](NCc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2ccc3OCCOc3c2F)cc1OCc1cncc(c1)C#N)[C@@H](C)O	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CC(C)OC(=O)[C@H](CO)NCc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2ccc3OCCOc3c2F)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
OC(=O)CNC(=O)CNC(=O)[C@H](Cc1c[nH]cn1)NCc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2ccccc2F)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
C[C@@H](O)[C@@H](CC(O)=O)NCc1cc(Cl)c(O[C@@H]2CCc3c2cccc3-c2ccccc2F)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Fc1ccccc1-c1cccc2[C@H](CCc12)Oc1cc(OCc2cncc(c2)C#N)c(CNC2CC(=O)NC(=O)C2)cc1Cl	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
NC(=O)[C@@H](CO)NCc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2ccccc2F)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](O)CN1Cc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2ccccc2F)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
COC(=O)Cc1ccccc1-c1cccc2[C@H](CCc12)Oc1cc(OCc2cncc(c2)C#N)c(CN[C@@H](CO)C(O)=O)cc1Cl	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Fc1ccccc1-c1cccc2[C@H](CCc12)Oc1cc(OCc2cncc(c2)C#N)c(CNCc2ncc([nH]2)-c2ccccc2)cc1Cl	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
CCc1cc(CNCc2cc(Cl)c(O[C@H]3CCc4c3cccc4-c3ccccc3F)cc2OCc2cncc(c2)C#N)on1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
Cc1cc2cc(CNCc3cc(Cl)c(O[C@H]4CCc5c4cccc5-c4ccccc4F)cc3OCc3cncc(c3)C#N)ccc2[nH]1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
OCc1cncc(NCc2cc(Cl)c(O[C@H]3CCc4c3cccc4-c3ccccc3F)cc2OCc2cncc(c2)C#N)c1	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
OC(=O)[C@@H](Cc1ccc(O)cc1)NCc1cc(Cl)c(O[C@H]2CCc3c2cccc3-c2ccccc2F)cc1OCc1cncc(c1)C#N	Programmed?Cell?Death?1	10250	US Patent	"3BIK,3BIS,3FN3,3SBW,4Z18,4ZQK,5GGT,5GRJ,5IUS,5J89,5J8O,5JDR,5JDS,5N2D,5N2F,5NIU,5O45,5XJ4,5XXY,6PV9,6R3K,6RPG,6VQN,6YCR,7BEA,7C88,7CZD,7DCV,7DY7,7NLD,7OUN,7TPS,7UX5,7UXO,7UXP,7UXQ,7VUN,7XYQ,8ALX,8AOM,8OR1"
